station_id,station_name,month,year,mean_ice_thickness
YZF,YELLOWKNIFE YZF,11,1986,47.5
YZF,YELLOWKNIFE YZF,11,1987,28.0
YZF,YELLOWKNIFE YZF,11,1988,31.25
YZF,YELLOWKNIFE YZF,11,1989,30.666666666666668
YZF,YELLOWKNIFE YZF,11,1990,36.4
YZF,YELLOWKNIFE YZF,11,1991,43.4
YZF,YELLOWKNIFE YZF,11,1992,31.333333333333332
YZF,YELLOWKNIFE YZF,11,1993,30.333333333333332
YZF,YELLOWKNIFE YZF,11,1994,24.0
YZF,YELLOWKNIFE YZF,11,1995,31.0
YZF,YELLOWKNIFE YZF,12,1982,72.66666666666667
YZF,YELLOWKNIFE YZF,12,1983,43.25
YZF,YELLOWKNIFE YZF,12,1984,73.25
YZF,YELLOWKNIFE YZF,12,1985,55.0
YZF,YELLOWKNIFE YZF,12,1986,79.5
YZF,YELLOWKNIFE YZF,12,1987,37.5
YZF,YELLOWKNIFE YZF,12,1988,52.0
YZF,YELLOWKNIFE YZF,12,1989,59.8
YZF,YELLOWKNIFE YZF,12,1990,65.0
YZF,YELLOWKNIFE YZF,12,1991,72.75
YZF,YELLOWKNIFE YZF,12,1992,45.75
YZF,YELLOWKNIFE YZF,12,1993,58.0
YZF,YELLOWKNIFE YZF,12,1994,46.2
YZF,YELLOWKNIFE YZF,12,1995,71.2
YZS,CORAL HARBOUR YZS,1,1983,129.5
YZS,CORAL HARBOUR YZS,1,1984,121.0
YZS,CORAL HARBOUR YZS,1,1985,106.0
YZS,CORAL HARBOUR YZS,1,1986,91.6
YZS,CORAL HARBOUR YZS,1,1987,122.0
YZS,CORAL HARBOUR YZS,1,1988,76.0
YZS,CORAL HARBOUR YZS,1,1989,101.5
YZS,CORAL HARBOUR YZS,1,1994,116.5
YZS,CORAL HARBOUR YZS,1,1995,103.0
YZS,CORAL HARBOUR YZS,1,1997,90.5
YZS,CORAL HARBOUR YZS,2,1983,158.75
YZS,CORAL HARBOUR YZS,2,1984,145.25
YZS,CORAL HARBOUR YZS,2,1985,114.75
YZS,CORAL HARBOUR YZS,2,1986,120.33333333333333
YZS,CORAL HARBOUR YZS,2,1987,154.5
YZS,CORAL HARBOUR YZS,2,1988,98.5
YZS,CORAL HARBOUR YZS,2,1989,126.25
YZS,CORAL HARBOUR YZS,2,1990,130.33333333333334
YZS,CORAL HARBOUR YZS,2,1991,134.0
YZS,CORAL HARBOUR YZS,2,1994,139.0
YZS,CORAL HARBOUR YZS,2,1995,125.33333333333333
YZS,CORAL HARBOUR YZS,2,1997,126.0
YZS,CORAL HARBOUR YZS,3,1983,173.75
YZS,CORAL HARBOUR YZS,3,1984,166.0
YZS,CORAL HARBOUR YZS,3,1985,139.0
YZS,CORAL HARBOUR YZS,3,1986,144.2
YZS,CORAL HARBOUR YZS,3,1987,180.0
YZS,CORAL HARBOUR YZS,3,1988,130.75
YZS,CORAL HARBOUR YZS,3,1989,149.6
YZS,CORAL HARBOUR YZS,3,1990,149.5
YZS,CORAL HARBOUR YZS,3,1991,158.33333333333334
YZS,CORAL HARBOUR YZS,3,1994,161.25
YZS,CORAL HARBOUR YZS,3,1995,144.8
YZS,CORAL HARBOUR YZS,3,1996,151.0
YZS,CORAL HARBOUR YZS,3,1997,134.0
YZS,CORAL HARBOUR YZS,4,1983,188.6
YZS,CORAL HARBOUR YZS,4,1984,188.5
YZS,CORAL HARBOUR YZS,4,1985,163.75
YZS,CORAL HARBOUR YZS,4,1986,157.75
YZS,CORAL HARBOUR YZS,4,1987,190.25
YZS,CORAL HARBOUR YZS,4,1988,144.2
YZS,CORAL HARBOUR YZS,4,1989,164.25
YZS,CORAL HARBOUR YZS,4,1991,178.25
YZS,CORAL HARBOUR YZS,4,1994,175.0
YZS,CORAL HARBOUR YZS,4,1995,159.0
YZS,CORAL HARBOUR YZS,4,1996,161.25
YZS,CORAL HARBOUR YZS,5,1982,175.0
YZS,CORAL HARBOUR YZS,5,1983,199.5
YZS,CORAL HARBOUR YZS,5,1984,194.75
YZS,CORAL HARBOUR YZS,5,1985,175.75
YZS,CORAL HARBOUR YZS,5,1986,178.2
YZS,CORAL HARBOUR YZS,5,1987,194.8
YZS,CORAL HARBOUR YZS,5,1988,144.0
YZS,CORAL HARBOUR YZS,5,1989,178.75
YZS,CORAL HARBOUR YZS,5,1990,177.0
YZS,CORAL HARBOUR YZS,5,1991,169.25
YZS,CORAL HARBOUR YZS,5,1994,189.0
YZS,CORAL HARBOUR YZS,5,1995,161.66666666666666
YZS,CORAL HARBOUR YZS,5,1996,170.0
YZS,CORAL HARBOUR YZS,5,1997,170.0
YZS,CORAL HARBOUR YZS,6,1982,192.0
YZS,CORAL HARBOUR YZS,6,1983,201.5
YZS,CORAL HARBOUR YZS,6,1984,195.66666666666666
YZS,CORAL HARBOUR YZS,6,1986,176.0
YZS,CORAL HARBOUR YZS,6,1987,194.25
YZS,CORAL HARBOUR YZS,6,1988,148.75
YZS,CORAL HARBOUR YZS,6,1989,168.8
YZS,CORAL HARBOUR YZS,6,1990,192.0
YZS,CORAL HARBOUR YZS,6,1991,154.5
YZS,CORAL HARBOUR YZS,6,1994,179.0
YZS,CORAL HARBOUR YZS,6,1996,150.0
YZS,CORAL HARBOUR YZS,7,1989,103.0
YZS,CORAL HARBOUR YZS,7,1990,122.0
YZS,CORAL HARBOUR YZS,7,1991,94.0
YZS,CORAL HARBOUR YZS,10,1986,40.0
YZS,CORAL HARBOUR YZS,11,1982,34.2
YZS,CORAL HARBOUR YZS,11,1983,76.66666666666667
YZS,CORAL HARBOUR YZS,11,1984,51.333333333333336
YZS,CORAL HARBOUR YZS,11,1985,42.5
YZS,CORAL HARBOUR YZS,11,1986,64.0
YZS,CORAL HARBOUR YZS,11,1987,46.5
YZS,CORAL HARBOUR YZS,11,1988,38.0
YZS,CORAL HARBOUR YZS,11,1989,37.5
YZS,CORAL HARBOUR YZS,12,1982,89.2
YZS,CORAL HARBOUR YZS,12,1983,94.8
YZS,CORAL HARBOUR YZS,12,1984,75.0
YZS,CORAL HARBOUR YZS,12,1985,71.0
YZS,CORAL HARBOUR YZS,12,1986,89.0
YZS,CORAL HARBOUR YZS,12,1987,60.75
YZS,CORAL HARBOUR YZS,12,1988,63.6
YZS,CORAL HARBOUR YZS,12,1989,76.0
YZS,CORAL HARBOUR YZS,12,1993,84.0
YZS,CORAL HARBOUR YZS,12,1994,70.33333333333333
YZS,CORAL HARBOUR YZS,12,1997,49.0
ZUE,CAPE PARRY ZUE,1,1983,140.5
ZUE,CAPE PARRY ZUE,1,1984,85.75
ZUE,CAPE PARRY ZUE,1,1985,128.25
ZUE,CAPE PARRY ZUE,1,1986,115.25
ZUE,CAPE PARRY ZUE,1,1987,108.0
ZUE,CAPE PARRY ZUE,1,1988,85.6
ZUE,CAPE PARRY ZUE,1,1989,110.0
ZUE,CAPE PARRY ZUE,1,1990,133.0
ZUE,CAPE PARRY ZUE,1,1991,114.5
ZUE,CAPE PARRY ZUE,1,1992,130.0
ZUE,CAPE PARRY ZUE,2,1983,162.0
ZUE,CAPE PARRY ZUE,2,1984,109.5
ZUE,CAPE PARRY ZUE,2,1985,145.0
ZUE,CAPE PARRY ZUE,2,1986,131.5
ZUE,CAPE PARRY ZUE,2,1987,128.75
ZUE,CAPE PARRY ZUE,2,1988,119.75
ZUE,CAPE PARRY ZUE,2,1989,131.25
ZUE,CAPE PARRY ZUE,2,1990,163.75
ZUE,CAPE PARRY ZUE,2,1991,135.75
ZUE,CAPE PARRY ZUE,2,1992,158.5
ZUE,CAPE PARRY ZUE,3,1983,190.25
ZUE,CAPE PARRY ZUE,3,1984,138.6
ZUE,CAPE PARRY ZUE,3,1985,186.25
ZUE,CAPE PARRY ZUE,3,1986,165.33333333333334
ZUE,CAPE PARRY ZUE,3,1987,147.5
ZUE,CAPE PARRY ZUE,3,1988,138.5
ZUE,CAPE PARRY ZUE,3,1989,136.2
ZUE,CAPE PARRY ZUE,3,1990,185.2
ZUE,CAPE PARRY ZUE,3,1991,170.0
ZUE,CAPE PARRY ZUE,3,1992,176.0
ZUE,CAPE PARRY ZUE,4,1983,214.2
ZUE,CAPE PARRY ZUE,4,1984,155.5
ZUE,CAPE PARRY ZUE,4,1985,203.5
ZUE,CAPE PARRY ZUE,4,1987,164.25
ZUE,CAPE PARRY ZUE,4,1988,155.2
ZUE,CAPE PARRY ZUE,4,1989,144.25
ZUE,CAPE PARRY ZUE,4,1990,199.25
ZUE,CAPE PARRY ZUE,4,1991,184.0
ZUE,CAPE PARRY ZUE,4,1992,189.25
ZUE,CAPE PARRY ZUE,5,1983,225.25
ZUE,CAPE PARRY ZUE,5,1984,157.25
ZUE,CAPE PARRY ZUE,5,1985,211.8
ZUE,CAPE PARRY ZUE,5,1986,201.33333333333334
ZUE,CAPE PARRY ZUE,5,1987,167.2
ZUE,CAPE PARRY ZUE,5,1988,161.75
ZUE,CAPE PARRY ZUE,5,1989,172.75
ZUE,CAPE PARRY ZUE,5,1990,206.25
ZUE,CAPE PARRY ZUE,5,1991,192.4
ZUE,CAPE PARRY ZUE,5,1992,198.8
ZUE,CAPE PARRY ZUE,6,1982,180.0
ZUE,CAPE PARRY ZUE,6,1983,210.0
ZUE,CAPE PARRY ZUE,6,1984,122.0
ZUE,CAPE PARRY ZUE,6,1985,193.33333333333334
ZUE,CAPE PARRY ZUE,6,1986,185.5
ZUE,CAPE PARRY ZUE,6,1987,169.0
ZUE,CAPE PARRY ZUE,6,1988,160.0
ZUE,CAPE PARRY ZUE,6,1989,152.75
ZUE,CAPE PARRY ZUE,6,1990,183.0
ZUE,CAPE PARRY ZUE,6,1991,193.0
ZUE,CAPE PARRY ZUE,6,1992,187.0
ZUE,CAPE PARRY ZUE,7,1986,143.0
ZUE,CAPE PARRY ZUE,7,1990,113.0
ZUE,CAPE PARRY ZUE,10,1983,31.0
ZUE,CAPE PARRY ZUE,10,1984,21.0
ZUE,CAPE PARRY ZUE,10,1985,28.0
ZUE,CAPE PARRY ZUE,11,1982,51.25
ZUE,CAPE PARRY ZUE,11,1983,47.5
ZUE,CAPE PARRY ZUE,11,1984,56.8
ZUE,CAPE PARRY ZUE,11,1985,56.6
ZUE,CAPE PARRY ZUE,11,1986,55.666666666666664
ZUE,CAPE PARRY ZUE,11,1987,48.0
ZUE,CAPE PARRY ZUE,11,1988,41.666666666666664
ZUE,CAPE PARRY ZUE,11,1989,51.0
ZUE,CAPE PARRY ZUE,11,1990,43.2
ZUE,CAPE PARRY ZUE,11,1991,51.2
ZUE,CAPE PARRY ZUE,12,1982,103.8
ZUE,CAPE PARRY ZUE,12,1983,64.2
ZUE,CAPE PARRY ZUE,12,1984,97.5
ZUE,CAPE PARRY ZUE,12,1985,86.0
ZUE,CAPE PARRY ZUE,12,1986,85.25
ZUE,CAPE PARRY ZUE,12,1987,63.25
ZUE,CAPE PARRY ZUE,12,1988,76.2
ZUE,CAPE PARRY ZUE,12,1989,94.2
ZUE,CAPE PARRY ZUE,12,1990,85.25
ZUE,CAPE PARRY ZUE,12,1991,95.25
